"date_actual","region_name","date_forecast","day_avg_temp","is_fact","doc_date"
2023-11-14,Франция,2023-11-10,14.00,false,2023-11-10
2023-11-14,Австрия,2023-11-09,5.00,false,2023-11-09
2023-11-14,Германия,2023-11-09,6.00,false,2023-11-09
2023-11-14,Франция,2023-11-09,13.00,false,2023-11-09
2023-11-14,Австрия,2023-11-08,5.00,false,2023-11-08
2023-11-14,Германия,2023-11-08,7.00,false,2023-11-08
2023-11-14,Франция,2023-11-08,13.00,false,2023-11-08
2023-11-13,Австрия,,4.00,true,2023-11-14
2023-11-13,Германия,,6.00,true,2023-11-14
2023-11-13,Франция,,13.00,true,2023-11-14
2023-11-13,Австрия,2023-11-13,5.00,false,2023-11-13
2023-11-13,Германия,2023-11-13,6.00,false,2023-11-13
2023-11-13,Франция,2023-11-13,13.00,false,2023-11-13
2023-11-13,Австрия,2023-11-12,6.00,false,2023-11-12
2023-11-13,Германия,2023-11-12,6.00,false,2023-11-12
2023-11-13,Франция,2023-11-12,13.00,false,2023-11-12
2023-11-13,Австрия,2023-11-11,6.00,false,2023-11-11
2023-11-13,Германия,2023-11-11,7.00,false,2023-11-11
2023-11-13,Франция,2023-11-11,13.00,false,2023-11-11
2023-11-13,Австрия,2023-11-10,4.00,false,2023-11-10
2023-11-13,Германия,2023-11-10,5.00,false,2023-11-10
2023-11-13,Франция,2023-11-10,12.00,false,2023-11-10
2023-11-13,Австрия,2023-11-09,4.00,false,2023-11-09
2023-11-13,Германия,2023-11-09,5.00,false,2023-11-09
2023-11-13,Франция,2023-11-09,12.00,false,2023-11-09
2023-11-13,Австрия,2023-11-08,3.00,false,2023-11-08
2023-11-13,Германия,2023-11-08,4.00,false,2023-11-08
2023-11-13,Франция,2023-11-08,11.00,false,2023-11-08
2023-11-13,Австрия,2023-11-07,4.00,false,2023-11-07
2023-11-13,Германия,2023-11-07,6.00,false,2023-11-07
2023-11-13,Франция,2023-11-07,12.00,false,2023-11-07
2023-11-12,Австрия,,4.00,true,2023-11-13
2023-11-12,Германия,,5.00,true,2023-11-13
2023-11-12,Франция,,10.00,true,2023-11-13
2023-11-12,Австрия,2023-11-12,3.00,false,2023-11-12
2023-11-12,Германия,2023-11-12,5.00,false,2023-11-12
2023-11-12,Франция,2023-11-12,10.00,false,2023-11-12
2023-11-12,Австрия,2023-11-11,3.00,false,2023-11-11
2023-11-12,Германия,2023-11-11,5.00,false,2023-11-11
2023-11-12,Франция,2023-11-11,11.00,false,2023-11-11
2023-11-12,Австрия,2023-11-10,3.00,false,2023-11-10
2023-11-12,Германия,2023-11-10,5.00,false,2023-11-10
2023-11-12,Франция,2023-11-10,10.00,false,2023-11-10
2023-11-12,Австрия,2023-11-09,3.00,false,2023-11-09
2023-11-12,Германия,2023-11-09,5.00,false,2023-11-09
2023-11-12,Франция,2023-11-09,10.00,false,2023-11-09
2023-11-12,Австрия,2023-11-08,3.00,false,2023-11-08
2023-11-12,Германия,2023-11-08,5.00,false,2023-11-08
2023-11-12,Франция,2023-11-08,9.00,false,2023-11-08
2023-11-12,Австрия,2023-11-07,4.00,false,2023-11-07
2023-11-12,Германия,2023-11-07,5.00,false,2023-11-07
2023-11-12,Франция,2023-11-07,11.00,false,2023-11-07
2023-11-12,Австрия,2023-11-06,4.00,false,2023-11-06
2023-11-12,Германия,2023-11-06,6.00,false,2023-11-06
2023-11-12,Франция,2023-11-06,10.00,false,2023-11-06
2023-11-11,Австрия,,6.00,true,2023-11-12
2023-11-11,Германия,,6.00,true,2023-11-12
2023-11-11,Франция,,8.00,true,2023-11-12
2023-11-11,Австрия,2023-11-11,5.00,false,2023-11-11
2023-11-11,Германия,2023-11-11,6.00,false,2023-11-11
2023-11-11,Франция,2023-11-11,9.00,false,2023-11-11
2023-11-11,Австрия,2023-11-10,4.00,false,2023-11-10
2023-11-11,Германия,2023-11-10,6.00,false,2023-11-10
2023-11-11,Франция,2023-11-10,9.00,false,2023-11-10
2023-11-11,Австрия,2023-11-09,4.00,false,2023-11-09
2023-11-11,Германия,2023-11-09,6.00,false,2023-11-09
2023-11-11,Франция,2023-11-09,8.00,false,2023-11-09
2023-11-11,Австрия,2023-11-08,4.00,false,2023-11-08
2023-11-11,Германия,2023-11-08,5.00,false,2023-11-08
2023-11-11,Франция,2023-11-08,8.00,false,2023-11-08
2023-11-11,Австрия,2023-11-07,4.00,false,2023-11-07
2023-11-11,Германия,2023-11-07,6.00,false,2023-11-07
2023-11-11,Франция,2023-11-07,9.00,false,2023-11-07
2023-11-11,Австрия,2023-11-06,5.00,false,2023-11-06
2023-11-11,Германия,2023-11-06,6.00,false,2023-11-06
2023-11-11,Франция,2023-11-06,9.00,false,2023-11-06
2023-11-11,Австрия,2023-11-05,5.00,false,2023-11-05
2023-11-11,Германия,2023-11-05,6.00,false,2023-11-05
2023-11-11,Франция,2023-11-05,9.00,false,2023-11-05
2023-11-10,Австрия,,6.00,true,2023-11-11
2023-11-10,Германия,,8.00,true,2023-11-11
2023-11-10,Франция,,10.00,true,2023-11-11
2023-11-10,Австрия,2023-11-10,5.00,false,2023-11-10
2023-11-10,Германия,2023-11-10,7.00,false,2023-11-10
2023-11-10,Франция,2023-11-10,9.00,false,2023-11-10
2023-11-10,Австрия,2023-11-09,6.00,false,2023-11-09
2023-11-10,Германия,2023-11-09,8.00,false,2023-11-09
2023-11-10,Франция,2023-11-09,9.00,false,2023-11-09
2023-11-10,Австрия,2023-11-08,5.00,false,2023-11-08
2023-11-10,Германия,2023-11-08,7.00,false,2023-11-08
2023-11-10,Франция,2023-11-08,9.00,false,2023-11-08
2023-11-10,Австрия,2023-11-07,6.00,false,2023-11-07
2023-11-10,Германия,2023-11-07,7.00,false,2023-11-07
2023-11-10,Франция,2023-11-07,9.00,false,2023-11-07
2023-11-10,Австрия,2023-11-06,6.00,false,2023-11-06
2023-11-10,Германия,2023-11-06,7.00,false,2023-11-06
2023-11-10,Франция,2023-11-06,10.00,false,2023-11-06
2023-11-10,Австрия,2023-11-05,6.00,false,2023-11-05
2023-11-10,Германия,2023-11-05,8.00,false,2023-11-05
2023-11-10,Франция,2023-11-05,10.00,false,2023-11-05
2023-11-10,Австрия,2023-11-04,6.00,false,2023-11-04
2023-11-10,Германия,2023-11-04,7.00,false,2023-11-04
2023-11-10,Франция,2023-11-04,9.00,false,2023-11-04
2023-11-09,Австрия,,4.00,true,2023-11-10
2023-11-09,Германия,,8.00,true,2023-11-10
2023-11-09,Франция,,10.00,true,2023-11-10
2023-11-09,Австрия,2023-11-09,4.00,false,2023-11-09
2023-11-09,Германия,2023-11-09,7.00,false,2023-11-09
2023-11-09,Франция,2023-11-09,9.00,false,2023-11-09
2023-11-09,Австрия,2023-11-08,4.00,false,2023-11-08
2023-11-09,Германия,2023-11-08,8.00,false,2023-11-08
2023-11-09,Франция,2023-11-08,10.00,false,2023-11-08
2023-11-09,Австрия,2023-11-07,5.00,false,2023-11-07
2023-11-09,Германия,2023-11-07,7.00,false,2023-11-07
2023-11-09,Франция,2023-11-07,10.00,false,2023-11-07
2023-11-09,Австрия,2023-11-06,4.00,false,2023-11-06
2023-11-09,Германия,2023-11-06,7.00,false,2023-11-06
2023-11-09,Франция,2023-11-06,10.00,false,2023-11-06
2023-11-09,Австрия,2023-11-05,5.00,false,2023-11-05
2023-11-09,Германия,2023-11-05,7.00,false,2023-11-05
2023-11-09,Франция,2023-11-05,10.00,false,2023-11-05
2023-11-09,Австрия,2023-11-04,5.00,false,2023-11-04
2023-11-09,Германия,2023-11-04,6.00,false,2023-11-04
2023-11-09,Франция,2023-11-04,10.00,false,2023-11-04
2023-11-09,Австрия,2023-11-03,6.00,false,2023-11-03
2023-11-09,Германия,2023-11-03,9.00,false,2023-11-03
2023-11-09,Франция,2023-11-03,11.00,false,2023-11-03
2023-11-08,Австрия,,7.00,true,2023-11-09
2023-11-08,Германия,,8.00,true,2023-11-09
2023-11-08,Франция,,9.00,true,2023-11-09
2023-11-08,Австрия,2023-11-08,6.00,false,2023-11-08
2023-11-08,Германия,2023-11-08,7.00,false,2023-11-08
2023-11-08,Франция,2023-11-08,9.00,false,2023-11-08
2023-11-08,Австрия,2023-11-07,6.00,false,2023-11-07
2023-11-08,Германия,2023-11-07,8.00,false,2023-11-07
2023-11-08,Франция,2023-11-07,9.00,false,2023-11-07
2023-11-08,Австрия,2023-11-06,6.00,false,2023-11-06
2023-11-08,Германия,2023-11-06,8.00,false,2023-11-06
2023-11-08,Франция,2023-11-06,9.00,false,2023-11-06
2023-11-08,Австрия,2023-11-05,5.00,false,2023-11-05
2023-11-08,Германия,2023-11-05,7.00,false,2023-11-05
2023-11-08,Франция,2023-11-05,9.00,false,2023-11-05
2023-11-08,Австрия,2023-11-04,5.00,false,2023-11-04
2023-11-08,Германия,2023-11-04,7.00,false,2023-11-04
2023-11-08,Франция,2023-11-04,9.00,false,2023-11-04
2023-11-08,Австрия,2023-11-03,6.00,false,2023-11-03
2023-11-08,Германия,2023-11-03,7.00,false,2023-11-03
2023-11-08,Франция,2023-11-03,10.00,false,2023-11-03
2023-11-08,Австрия,2023-11-02,6.00,false,2023-11-02
2023-11-08,Германия,2023-11-02,8.00,false,2023-11-02
2023-11-08,Франция,2023-11-02,10.00,false,2023-11-02
2023-11-07,Австрия,,7.00,true,2023-11-08
2023-11-07,Германия,,9.00,true,2023-11-08
2023-11-07,Франция,,9.00,true,2023-11-08
2023-11-07,Австрия,2023-11-07,7.00,false,2023-11-07
2023-11-07,Германия,2023-11-07,8.00,false,2023-11-07
2023-11-07,Франция,2023-11-07,9.00,false,2023-11-07
2023-11-07,Австрия,2023-11-06,7.00,false,2023-11-06
2023-11-07,Германия,2023-11-06,9.00,false,2023-11-06
2023-11-07,Франция,2023-11-06,9.00,false,2023-11-06
2023-11-07,Австрия,2023-11-05,6.00,false,2023-11-05
2023-11-07,Германия,2023-11-05,9.00,false,2023-11-05
2023-11-07,Франция,2023-11-05,9.00,false,2023-11-05
2023-11-07,Австрия,2023-11-04,7.00,false,2023-11-04
2023-11-07,Германия,2023-11-04,8.00,false,2023-11-04
2023-11-07,Франция,2023-11-04,9.00,false,2023-11-04
2023-11-07,Австрия,2023-11-03,7.00,false,2023-11-03
2023-11-07,Германия,2023-11-03,8.00,false,2023-11-03
2023-11-07,Франция,2023-11-03,10.00,false,2023-11-03
2023-11-07,Австрия,2023-11-02,7.00,false,2023-11-02
2023-11-07,Германия,2023-11-02,8.00,false,2023-11-02
2023-11-07,Франция,2023-11-02,9.00,false,2023-11-02
2023-11-07,Австрия,2023-11-01,7.00,false,2023-11-01
2023-11-07,Германия,2023-11-01,9.00,false,2023-11-01
2023-11-07,Франция,2023-11-01,10.00,false,2023-11-01
2023-11-06,Австрия,,8.00,true,2023-11-07
2023-11-06,Германия,,10.00,true,2023-11-07
2023-11-06,Франция,,10.00,true,2023-11-07
2023-11-06,Австрия,2023-11-06,7.00,false,2023-11-06
2023-11-06,Германия,2023-11-06,9.00,false,2023-11-06
2023-11-06,Франция,2023-11-06,10.00,false,2023-11-06
2023-11-06,Австрия,2023-11-05,7.00,false,2023-11-05
2023-11-06,Германия,2023-11-05,10.00,false,2023-11-05
2023-11-06,Франция,2023-11-05,10.00,false,2023-11-05
2023-11-06,Австрия,2023-11-04,8.00,false,2023-11-04
2023-11-06,Германия,2023-11-04,10.00,false,2023-11-04
2023-11-06,Франция,2023-11-04,10.00,false,2023-11-04
2023-11-06,Австрия,2023-11-03,7.00,false,2023-11-03
2023-11-06,Германия,2023-11-03,9.00,false,2023-11-03
2023-11-06,Франция,2023-11-03,10.00,false,2023-11-03
2023-11-06,Австрия,2023-11-02,7.00,false,2023-11-02
2023-11-06,Германия,2023-11-02,9.00,false,2023-11-02
2023-11-06,Франция,2023-11-02,10.00,false,2023-11-02
2023-11-06,Австрия,2023-11-01,7.00,false,2023-11-01
2023-11-06,Германия,2023-11-01,10.00,false,2023-11-01
2023-11-06,Франция,2023-11-01,11.00,false,2023-11-01
2023-11-06,Австрия,2023-10-31,8.00,false,2023-10-31
2023-11-06,Германия,2023-10-31,10.00,false,2023-10-31
2023-11-06,Франция,2023-10-31,11.00,false,2023-10-31
2023-11-05,Австрия,,8.00,true,2023-11-06
2023-11-05,Германия,,9.00,true,2023-11-06
2023-11-05,Франция,,12.00,true,2023-11-06
2023-11-05,Австрия,2023-11-05,7.00,false,2023-11-05
2023-11-05,Германия,2023-11-05,9.00,false,2023-11-05
2023-11-05,Франция,2023-11-05,11.00,false,2023-11-05
2023-11-05,Австрия,2023-11-04,8.00,false,2023-11-04
2023-11-05,Германия,2023-11-04,9.00,false,2023-11-04
2023-11-05,Франция,2023-11-04,12.00,false,2023-11-04
2023-11-05,Австрия,2023-11-03,8.00,false,2023-11-03
2023-11-05,Германия,2023-11-03,9.00,false,2023-11-03
2023-11-05,Франция,2023-11-03,12.00,false,2023-11-03
2023-11-05,Австрия,2023-11-02,7.00,false,2023-11-02
2023-11-05,Германия,2023-11-02,10.00,false,2023-11-02
2023-11-05,Франция,2023-11-02,12.00,false,2023-11-02
2023-11-05,Австрия,2023-11-01,7.00,false,2023-11-01
2023-11-05,Германия,2023-11-01,10.00,false,2023-11-01
2023-11-05,Франция,2023-11-01,12.00,false,2023-11-01
2023-11-05,Австрия,2023-10-31,9.00,false,2023-10-31
2023-11-05,Германия,2023-10-31,10.00,false,2023-10-31
2023-11-05,Франция,2023-10-31,12.00,false,2023-10-31
2023-11-05,Австрия,2023-10-30,10.00,false,2023-10-30
2023-11-05,Германия,2023-10-30,11.00,false,2023-10-30
2023-11-05,Франция,2023-10-30,12.00,false,2023-10-30
2023-11-04,Австрия,,6.00,true,2023-11-05
2023-11-04,Германия,,7.00,true,2023-11-05
2023-11-04,Франция,,10.00,true,2023-11-05
2023-11-04,Австрия,2023-11-04,5.00,false,2023-11-04
2023-11-04,Германия,2023-11-04,7.00,false,2023-11-04
2023-11-04,Франция,2023-11-04,10.00,false,2023-11-04
2023-11-04,Австрия,2023-11-03,5.00,false,2023-11-03
2023-11-04,Германия,2023-11-03,7.00,false,2023-11-03
2023-11-04,Франция,2023-11-03,10.00,false,2023-11-03
2023-11-04,Австрия,2023-11-02,5.00,false,2023-11-02
2023-11-04,Германия,2023-11-02,8.00,false,2023-11-02
2023-11-04,Франция,2023-11-02,10.00,false,2023-11-02
2023-11-04,Австрия,2023-11-01,5.00,false,2023-11-01
2023-11-04,Германия,2023-11-01,8.00,false,2023-11-01
2023-11-04,Франция,2023-11-01,10.00,false,2023-11-01
2023-11-04,Австрия,2023-10-31,6.00,false,2023-10-31
2023-11-04,Германия,2023-10-31,9.00,false,2023-10-31
2023-11-04,Франция,2023-10-31,11.00,false,2023-10-31
2023-11-04,Австрия,2023-10-30,7.00,false,2023-10-30
2023-11-04,Германия,2023-10-30,9.00,false,2023-10-30
2023-11-04,Франция,2023-10-30,11.00,false,2023-10-30
2023-11-04,Австрия,2023-10-29,8.00,false,2023-10-29
2023-11-04,Германия,2023-10-29,9.00,false,2023-10-29
2023-11-04,Франция,2023-10-29,11.00,false,2023-10-29
2023-11-03,Австрия,,7.00,true,2023-11-04
2023-11-03,Германия,,9.00,true,2023-11-04
2023-11-03,Франция,,9.00,true,2023-11-04
2023-11-03,Австрия,2023-11-03,7.00,false,2023-11-03
2023-11-03,Германия,2023-11-03,8.00,false,2023-11-03
2023-11-03,Франция,2023-11-03,9.00,false,2023-11-03
2023-11-03,Австрия,2023-11-02,8.00,false,2023-11-02
2023-11-03,Германия,2023-11-02,8.00,false,2023-11-02
2023-11-03,Франция,2023-11-02,9.00,false,2023-11-02
2023-11-03,Австрия,2023-11-01,7.00,false,2023-11-01
2023-11-03,Германия,2023-11-01,8.00,false,2023-11-01
2023-11-03,Франция,2023-11-01,9.00,false,2023-11-01
2023-11-03,Австрия,2023-10-31,9.00,false,2023-10-31
2023-11-03,Германия,2023-10-31,9.00,false,2023-10-31
2023-11-03,Франция,2023-10-31,9.00,false,2023-10-31
2023-11-03,Австрия,2023-10-30,9.00,false,2023-10-30
2023-11-03,Германия,2023-10-30,9.00,false,2023-10-30
2023-11-03,Франция,2023-10-30,10.00,false,2023-10-30
2023-11-03,Австрия,2023-10-29,9.00,false,2023-10-29
2023-11-03,Германия,2023-10-29,9.00,false,2023-10-29
2023-11-03,Франция,2023-10-29,10.00,false,2023-10-29
2023-11-03,Австрия,2023-10-28,10.00,false,2023-10-28
2023-11-03,Германия,2023-10-28,10.00,false,2023-10-28
2023-11-03,Франция,2023-10-28,12.00,false,2023-10-28
2023-11-02,Австрия,,9.00,true,2023-11-03
2023-11-02,Германия,,10.00,true,2023-11-03
2023-11-02,Франция,,12.00,true,2023-11-03
2023-11-02,Австрия,2023-11-02,9.00,false,2023-11-02
2023-11-02,Германия,2023-11-02,10.00,false,2023-11-02
2023-11-02,Франция,2023-11-02,12.00,false,2023-11-02
2023-11-02,Австрия,2023-11-01,9.00,false,2023-11-01
2023-11-02,Германия,2023-11-01,10.00,false,2023-11-01
2023-11-02,Франция,2023-11-01,12.00,false,2023-11-01
2023-11-02,Австрия,2023-10-31,10.00,false,2023-10-31
2023-11-02,Германия,2023-10-31,10.00,false,2023-10-31
2023-11-02,Франция,2023-10-31,12.00,false,2023-10-31
2023-11-02,Австрия,2023-10-30,10.00,false,2023-10-30
2023-11-02,Германия,2023-10-30,10.00,false,2023-10-30
2023-11-02,Франция,2023-10-30,12.00,false,2023-10-30
2023-11-02,Австрия,2023-10-29,9.00,false,2023-10-29
2023-11-02,Германия,2023-10-29,10.00,false,2023-10-29
2023-11-02,Франция,2023-10-29,12.00,false,2023-10-29
2023-11-02,Австрия,2023-10-28,9.00,false,2023-10-28
2023-11-02,Германия,2023-10-28,10.00,false,2023-10-28
2023-11-02,Франция,2023-10-28,13.00,false,2023-10-28
2023-11-02,Австрия,2023-10-27,10.00,false,2023-10-27
2023-11-02,Германия,2023-10-27,11.00,false,2023-10-27
2023-11-02,Франция,2023-10-27,14.00,false,2023-10-27
2023-11-01,Австрия,,9.00,true,2023-11-02
2023-11-01,Германия,,10.00,true,2023-11-02
2023-11-01,Франция,,12.00,true,2023-11-02
2023-11-01,Австрия,2023-11-01,9.00,false,2023-11-01
2023-11-01,Германия,2023-11-01,10.00,false,2023-11-01
2023-11-01,Франция,2023-11-01,12.00,false,2023-11-01
2023-11-01,Австрия,2023-10-31,9.00,false,2023-10-31
2023-11-01,Германия,2023-10-31,10.00,false,2023-10-31
2023-11-01,Франция,2023-10-31,12.00,false,2023-10-31
2023-11-01,Австрия,2023-10-30,10.00,false,2023-10-30
2023-11-01,Германия,2023-10-30,10.00,false,2023-10-30
2023-11-01,Франция,2023-10-30,13.00,false,2023-10-30
2023-11-01,Австрия,2023-10-29,10.00,false,2023-10-29
2023-11-01,Германия,2023-10-29,11.00,false,2023-10-29
2023-11-01,Франция,2023-10-29,13.00,false,2023-10-29
2023-11-01,Австрия,2023-10-28,10.00,false,2023-10-28
2023-11-01,Германия,2023-10-28,11.00,false,2023-10-28
2023-11-01,Франция,2023-10-28,13.00,false,2023-10-28
2023-11-01,Австрия,2023-10-27,10.00,false,2023-10-27
2023-11-01,Германия,2023-10-27,10.00,false,2023-10-27
2023-11-01,Франция,2023-10-27,13.00,false,2023-10-27
2023-11-01,Австрия,2023-10-26,10.00,false,2023-10-26
2023-11-01,Германия,2023-10-26,11.00,false,2023-10-26
2023-11-01,Франция,2023-10-26,13.00,false,2023-10-26
2023-10-31,Австрия,,11.00,true,2023-11-01
2023-10-31,Германия,,11.00,true,2023-11-01
2023-10-31,Франция,,12.00,true,2023-11-01
2023-10-31,Австрия,2023-10-31,10.00,false,2023-10-31
2023-10-31,Германия,2023-10-31,10.00,false,2023-10-31
2023-10-31,Франция,2023-10-31,12.00,false,2023-10-31
2023-10-31,Австрия,2023-10-30,11.00,false,2023-10-30
2023-10-31,Германия,2023-10-30,11.00,false,2023-10-30
2023-10-31,Франция,2023-10-30,13.00,false,2023-10-30
2023-10-31,Австрия,2023-10-29,12.00,false,2023-10-29
2023-10-31,Германия,2023-10-29,11.00,false,2023-10-29
2023-10-31,Франция,2023-10-29,13.00,false,2023-10-29
2023-10-31,Австрия,2023-10-28,12.00,false,2023-10-28
2023-10-31,Германия,2023-10-28,10.00,false,2023-10-28
2023-10-31,Франция,2023-10-28,13.00,false,2023-10-28
2023-10-31,Австрия,2023-10-27,12.00,false,2023-10-27
2023-10-31,Германия,2023-10-27,11.00,false,2023-10-27
2023-10-31,Франция,2023-10-27,13.00,false,2023-10-27
2023-10-31,Австрия,2023-10-26,13.00,false,2023-10-26
2023-10-31,Германия,2023-10-26,11.00,false,2023-10-26
2023-10-31,Франция,2023-10-26,14.00,false,2023-10-26
2023-10-31,Австрия,2023-10-25,13.00,false,2023-10-25
2023-10-31,Германия,2023-10-25,12.00,false,2023-10-25
2023-10-31,Франция,2023-10-25,14.00,false,2023-10-25
2023-10-30,Австрия,,11.00,true,2023-10-31
2023-10-30,Германия,,12.00,true,2023-10-31
2023-10-30,Франция,,14.00,true,2023-10-31
2023-10-30,Австрия,2023-10-30,12.00,false,2023-10-30
2023-10-30,Германия,2023-10-30,12.00,false,2023-10-30
2023-10-30,Франция,2023-10-30,14.00,false,2023-10-30
2023-10-30,Австрия,2023-10-29,12.00,false,2023-10-29
2023-10-30,Германия,2023-10-29,12.00,false,2023-10-29
2023-10-30,Франция,2023-10-29,14.00,false,2023-10-29
2023-10-30,Австрия,2023-10-28,12.00,false,2023-10-28
2023-10-30,Германия,2023-10-28,12.00,false,2023-10-28
2023-10-30,Франция,2023-10-28,14.00,false,2023-10-28
2023-10-30,Австрия,2023-10-27,12.00,false,2023-10-27
2023-10-30,Германия,2023-10-27,12.00,false,2023-10-27
2023-10-30,Франция,2023-10-27,14.00,false,2023-10-27
2023-10-30,Австрия,2023-10-26,12.00,false,2023-10-26
2023-10-30,Германия,2023-10-26,12.00,false,2023-10-26
2023-10-30,Франция,2023-10-26,15.00,false,2023-10-26
2023-10-30,Австрия,2023-10-25,13.00,false,2023-10-25
2023-10-30,Германия,2023-10-25,13.00,false,2023-10-25
2023-10-30,Франция,2023-10-25,15.00,false,2023-10-25
2023-10-30,Австрия,2023-10-24,12.00,false,2023-10-24
2023-10-30,Германия,2023-10-24,13.00,false,2023-10-24
2023-10-30,Франция,2023-10-24,15.00,false,2023-10-24
2023-10-29,Австрия,,10.00,true,2023-10-30
2023-10-29,Германия,,12.00,true,2023-10-30
2023-10-29,Франция,,14.00,true,2023-10-30
2023-10-29,Австрия,2023-10-29,10.00,false,2023-10-29
2023-10-29,Германия,2023-10-29,11.00,false,2023-10-29
2023-10-29,Франция,2023-10-29,14.00,false,2023-10-29
2023-10-29,Австрия,2023-10-28,10.00,false,2023-10-28
2023-10-29,Германия,2023-10-28,11.00,false,2023-10-28
2023-10-29,Франция,2023-10-28,15.00,false,2023-10-28
2023-10-29,Австрия,2023-10-27,10.00,false,2023-10-27
2023-10-29,Германия,2023-10-27,11.00,false,2023-10-27
2023-10-29,Франция,2023-10-27,14.00,false,2023-10-27
2023-10-29,Австрия,2023-10-26,10.00,false,2023-10-26
2023-10-29,Германия,2023-10-26,12.00,false,2023-10-26
2023-10-29,Франция,2023-10-26,15.00,false,2023-10-26
2023-10-29,Австрия,2023-10-25,10.00,false,2023-10-25
2023-10-29,Германия,2023-10-25,12.00,false,2023-10-25
2023-10-29,Франция,2023-10-25,15.00,false,2023-10-25
2023-10-29,Австрия,2023-10-24,10.00,false,2023-10-24
2023-10-29,Германия,2023-10-24,11.00,false,2023-10-24
2023-10-29,Франция,2023-10-24,14.00,false,2023-10-24
2023-10-29,Австрия,2023-10-23,10.00,false,2023-10-23
2023-10-29,Германия,2023-10-23,12.00,false,2023-10-23
2023-10-29,Франция,2023-10-23,14.00,false,2023-10-23
2023-10-28,Австрия,,10.00,true,2023-10-29
2023-10-28,Германия,,10.00,true,2023-10-29
2023-10-28,Франция,,13.00,true,2023-10-29
2023-10-28,Австрия,2023-10-28,10.00,false,2023-10-28
2023-10-28,Германия,2023-10-28,9.00,false,2023-10-28
2023-10-28,Франция,2023-10-28,13.00,false,2023-10-28
2023-10-28,Австрия,2023-10-27,9.00,false,2023-10-27
2023-10-28,Германия,2023-10-27,10.00,false,2023-10-27
2023-10-28,Франция,2023-10-27,13.00,false,2023-10-27
2023-10-28,Австрия,2023-10-26,9.00,false,2023-10-26
2023-10-28,Германия,2023-10-26,10.00,false,2023-10-26
2023-10-28,Франция,2023-10-26,13.00,false,2023-10-26
2023-10-28,Австрия,2023-10-25,9.00,false,2023-10-25
2023-10-28,Германия,2023-10-25,10.00,false,2023-10-25
2023-10-28,Франция,2023-10-25,13.00,false,2023-10-25
2023-10-28,Австрия,2023-10-24,9.00,false,2023-10-24
2023-10-28,Германия,2023-10-24,10.00,false,2023-10-24
2023-10-28,Франция,2023-10-24,13.00,false,2023-10-24
2023-10-28,Австрия,2023-10-23,10.00,false,2023-10-23
2023-10-28,Германия,2023-10-23,11.00,false,2023-10-23
2023-10-28,Франция,2023-10-23,13.00,false,2023-10-23
2023-10-28,Австрия,2023-10-22,10.00,false,2023-10-22
2023-10-28,Германия,2023-10-22,11.00,false,2023-10-22
2023-10-28,Франция,2023-10-22,13.00,false,2023-10-22
2023-10-27,Австрия,,12.00,true,2023-10-28
2023-10-27,Германия,,10.00,true,2023-10-28
2023-10-27,Франция,,14.00,true,2023-10-28
2023-10-27,Австрия,2023-10-27,10.00,false,2023-10-27
2023-10-27,Германия,2023-10-27,9.00,false,2023-10-27
2023-10-27,Франция,2023-10-27,13.00,false,2023-10-27
2023-10-27,Австрия,2023-10-26,10.00,false,2023-10-26
2023-10-27,Германия,2023-10-26,9.00,false,2023-10-26
2023-10-27,Франция,2023-10-26,13.00,false,2023-10-26
2023-10-27,Австрия,2023-10-25,11.00,false,2023-10-25
2023-10-27,Германия,2023-10-25,10.00,false,2023-10-25
2023-10-27,Франция,2023-10-25,13.00,false,2023-10-25
2023-10-27,Австрия,2023-10-24,10.00,false,2023-10-24
2023-10-27,Германия,2023-10-24,10.00,false,2023-10-24
2023-10-27,Франция,2023-10-24,14.00,false,2023-10-24
2023-10-27,Австрия,2023-10-23,11.00,false,2023-10-23
2023-10-27,Германия,2023-10-23,11.00,false,2023-10-23
2023-10-27,Франция,2023-10-23,14.00,false,2023-10-23
2023-10-27,Австрия,2023-10-22,11.00,false,2023-10-22
2023-10-27,Германия,2023-10-22,11.00,false,2023-10-22
2023-10-27,Франция,2023-10-22,14.00,false,2023-10-22
2023-10-27,Австрия,2023-10-21,11.00,false,2023-10-21
2023-10-27,Германия,2023-10-21,12.00,false,2023-10-21
2023-10-27,Франция,2023-10-21,14.00,false,2023-10-21
2023-10-26,Австрия,,11.00,true,2023-10-27
2023-10-26,Германия,,10.00,true,2023-10-27
2023-10-26,Франция,,14.00,true,2023-10-27
2023-10-26,Австрия,2023-10-26,11.00,false,2023-10-26
2023-10-26,Германия,2023-10-26,9.00,false,2023-10-26
2023-10-26,Франция,2023-10-26,14.00,false,2023-10-26
2023-10-26,Австрия,2023-10-25,11.00,false,2023-10-25
2023-10-26,Германия,2023-10-25,10.00,false,2023-10-25
2023-10-26,Франция,2023-10-25,14.00,false,2023-10-25
2023-10-26,Австрия,2023-10-24,11.00,false,2023-10-24
2023-10-26,Германия,2023-10-24,10.00,false,2023-10-24
2023-10-26,Франция,2023-10-24,14.00,false,2023-10-24
2023-10-26,Австрия,2023-10-23,10.00,false,2023-10-23
2023-10-26,Германия,2023-10-23,10.00,false,2023-10-23
2023-10-26,Франция,2023-10-23,15.00,false,2023-10-23
2023-10-26,Австрия,2023-10-22,10.00,false,2023-10-22
2023-10-26,Германия,2023-10-22,10.00,false,2023-10-22
